id,title
2018-10/cmc-wfl100918,Wired for life: Study links infants' brain circuitry to future health
2018-10/cums-rgg102218,Refugee girls gain from effort to teach life skills
2018-10/e-awp092718,A web-based program is as effective as group counseling for patients with non-alcoholic fatty liver disease
2018-10/e-rub101618,Researchers use brain cells in a dish to study genetic origins of schizophrenia
2018-10/fos--ewf103018,European workers fail to maintain water balance
2018-10/gumc-esr101518,Early study results suggest fertility app as effective as modern family planning methods
2018-10/gwu-cto103018,Cold therapy offers promising prevention against taxane-induced dermatologic events
2018-10/iocr-mts102018,Major trial shows targeted drug extends breast cancer survival
2018-10/jhm-thv102418,The HPV vaccine: Why parents really choose to refuse
2018-10/ki-iea100818,Immunotherapy effective against hereditary melanoma
2018-10/kl-wtf101718,WHO-endorsed tests fail to detect outbreak of MDR tuberculosis in South Africa
2018-10/lhri-gmm100418,Genetic mutation may increase risk of pancreatic cancer in females
2018-10/lm-nst102418,Neurology: Space travel alters the brain
2018-10/lsu-tsm100418,Tarragon supplements may make healthy women gain weight
2018-10/lu-3md101518,3D mammography detected 34 percent more breast cancers in screening
2018-10/mali-ita101218,Is there a benefit to switching from flash monitoring to RT-CGM for hypoglycemia?
2018-10/mali-pig102218,Participation in group prenatal care may improve birth outcomes
2018-10/mgh-omo102418,"One month of abstinence from cannabis improves memory in adolescents, young adults"
2018-10/mu-rpi100918,Researchers pinpoint ideal protein to help seniors rebuild lost muscle
2018-10/muos-ssv092518,Study shows value of breast cancer patients seeking second opinions
2018-10/nhla-gmp100918,"Gene mutation points to new way to fight diabetes, obesity, heart disease"
2018-10/nuos-bba102918,Bigger brains associated with greater cancer risk
2018-10/oupu-mem100818,More exercise may not help all cancer patients to the same extent
2018-10/oupu-nhp100218,Non-VA healthcare providers are uncertain how to care for veterans
2018-10/p-rih100218,Retention in HIV care drops after release from incarceration
2018-10/ps-bat102318,Bringing Americans together on the issue of affordable housing
2018-10/pu-ood100318,"Opioid overdoses, depression linked"
2018-10/qmuo-gic102618,Gender inequality could be driving the deaths of girls under 5
2018-10/rc-bpi103118,"Best practices in palliative care supported by growing evidence base, study finds"
2018-10/s-uic100918,Urban Inuit communities suffer from poor health and limited access to healthcare
2018-10/sfae-aoe100218,Assessment of ED Threat perceptions identifies patients at risk for cardiac-induced PTSD
2018-10/sfae-kia101518,"Ketamine is a safe, effective alternative to opioids in treating acute pain in the ED"
2018-10/smh-sro102518,Systematic review of clinical studies suggests newer shingles vaccine far more effective
2018-10/su-mbs103118,More black South Africans are donating blood
2018-10/tmsh-ms103018,Mount Sinai researchers find wheat oral immunotherapy to be therapeutic for allergic patients
2018-10/tnam-eoo101618,Early onset of menopause and diabetes may limit life span
2018-10/tuhs-nsf101018,New study finds that inflammatory proteins in the colon increase incrementally with weight
2018-10/tuom-wko100218,What kind of sex do German men have at 45?
2018-10/uab-ssd100818,Study: Sexes differ when it comes to comfort during and after exercise
2018-10/uob-nob103018,University of Barcelona researchers describe a new anatomic structure in the ankle
2018-10/uobc-ers100218,"Exercise reduces stress, improves cellular health in family caregivers"
2018-10/uobc-mlt100218,Midwifery linked to lower odds of birth complications for low-income women
2018-10/uoc--hia101518,HIV-positive infants are at high risk for acquiring congenital cytomegalovirus infection
2018-10/uoc--kah102218,Kidneys aren't harmed when significantly lowering blood pressure
2018-10/uoc--rdl100818,Racial discrimination linked to higher risk of chronic illness in African-American women
2018-10/uoca-crf102218,CU researchers find common genetic link in lung ailments
2018-10/uoe-3oc102918,3 percent of children hit daily activity target
2018-10/uoef-ive101518,"Increasing vigorous exercise decreases risk of type two diabetes, cardiovascular disease in childhood"
2018-10/uoia-fnh101618,For-profit nursing home residents more likely to be diagnosed with neglect issues
2018-10/uok-gsf100818,Groundbreaking study finds community efforts to combat childhood obesity can be effective
2018-10/uom-obt102918,Opioid-affected births to rural residents increase in rural and urban hospitals
2018-10/uomm-uom100218,University of Minnesota Medical School researchers have discovered how to slow aging
2018-10/uonc-sfg100218,Study finds gene variant predisposes people to both Type 2 diabetes and low body weight
2018-10/uoo-csa103018,Cutting societal alcohol use may prevent alcohol disorders developing -- Otago research reveals
2018-10/uops-ads101218,Alcohol disorder screening tests fail in weight-loss surgery patients
2018-10/uops-toa102018,Treatment of aggressive breast cancer improved by immunotherapy-chemotherapy combination
2018-10/uos-oi1102918,One in 10 people may opt-out of proposed organ donor system
2018-10/uot--sun100218,"Scientists use nanoparticles to improve chemotherapy response, boost anti-tumor immunity"
2018-10/uow-mlo101618,Moving location of fruit and vegetables can lead to 15 percent sales increase
2018-10/uoz-lfr101018,Larger families reduce cancer risk
2018-10/w-cal101618,Childhood abuse linked to increased arthritis risk in adulthood
2018-10/w-clt100218,Cataracts linked to higher risks of osteoporosis and fracture
2018-10/w-hht100218,How has the gluten-free industry affected individuals with celiac disease?
2018-10/w-ila101618,Inducing labor at 39 weeks may benefit pregnant women and their babies
2018-10/w-lvd100218,Low vitamin D linked to earlier death in Thai men
2018-10/w-mim101618,Many infertile men have undiagnosed prediabetes
2018-10/w-poa101618,Prescription opioid and benzodiazepine misuse linked with suicidal thoughts
2018-10/w-sea101618,Study examines aspects of conscientious objection among nurses
2018-10/yu-bwt100318,"Best way to assess obstetrics programs? Measure outcomes for both mom, baby"
2018-10/yu-hdw102418,Hospitals differ widely in providing safe vaginal delivery after cesarean
2018-11/acoc-ofh111518,"Older, frail heart attack patients at greater risk of bleeding"
2018-11/acoe-two112818,"Transfusions with older blood linked to adverse events, death, new study finds"
2018-11/ags-dhm110518,Does having muscle weakness and obesity lead to falls for older women?
2018-11/ags-hpv111918,Having poor vision can raise risk for falls among older adults
2018-11/aoa-sf4111918,Study finds 45 minutes of patient education improves chronic disease management
2018-11/ason-hvb110918,Home-based visits benefit rural patients with kidney disease
2018-11/au-tao112618,The age of puberty for Danish children appears to continue to fall
2018-11/b-ais112318,Ambulances in Syria deliberately and repeatedly targeted as part of war tactics
2018-11/b-aoe111618,Aftermath of EU referendum linked to rise in antidepressant prescribing in England
2018-11/b-cdd111318,Certain diabetes drugs linked to increased risk of lower limb amputation
2018-11/b-cmb110218,Children may be most at risk of stab injuries on way home from school
2018-11/b-hfi110218,Huge fall in prevalence of FGM/genital cutting among girls across Africa
2018-11/b-hoo111318,Half of older patients exposed to potentially inappropriate prescribing
2018-11/b-mhs111318,Mandatory health screen to rule out risk of sudden death in footballers not fail-safe
2018-11/b-nsa111918,Night shifts and unhealthy lifestyle linked to particularly high risk of type 2 diabetes
2018-11/b-pou111618,Pace of US smoking rate decline mirrors rapid rise in popularity of vaping
2018-11/b-sdp111918,Sweetened drinks pose greater diabetes risk than other sugary foods
2018-11/b-sfh110618,Some factors have a greater impact on heart attack risk in women than they do in men
2018-11/bc-oho112018,Over half of former ICU patients in the UK report symptoms of psychological disorders
2018-11/bifg-pet103018,Prenatal exposure to malaria may determine disease susceptibility early in life
2018-11/bmc-bps110618,Back pain shows significant association with mortality among older women
2018-11/bsp-ppf111318,Precision-medicine platform for mild Alzheimer's disease and at-risk individuals
2018-11/cfdd-dri111618,Drug resistant infections associated with higher in-hospital mortality rates in India
2018-11/cfdd-ite112118,Is the efficacy of antibiotic prophylaxis for surgical procedures decreasing?
2018-11/cums-qra110118,Quit rates are low and not increasing among cigarette smokers with mental health problems
2018-11/dzfd-aoa112918,Association of area deprivation and regional disparities in the treatment of T1 diabetes
2018-11/e-cwe110118,Children who experience violence early in life develop faster
2018-11/e-mmm103118,Mandibular movement monitoring may help improve oral sleep apnea devices
2018-11/e-nja112718,Not just a pretty face: Botulinum toxin shows promise in trials to reduce post-operative atrial fibrillation (POAF) in cardiac surgery patients
2018-11/esoc-rir111518,Residual inflammation risk affects outcomes after percutaneous coronary intervention
2018-11/hu-boe112618,Beware of evening stress
2018-11/ifhm-ba110618,Baby 'boom' and 'bust': Nations' rates of childbirth vary significantly
2018-11/isu-wig111318,Weightlifting is good for your heart and it doesn't take much
2018-11/jhm-de111418,"Dry eye syndrome slows reading rate, study suggests"
2018-11/ku-pwc113018,Patients with cancer are more at risk of complications following heart procedure
2018-11/lu-lss110618,Long-term study shows that HIV-2 is deadlier than previously thought
2018-11/mali-hdq111218,Higher dietary quality associated with improved glycemic control in women with GDM
2018-11/mcog-arb111218,Angiotensin receptor blockers normalize sodium excretion
2018-11/meae-et110518,Exosomes 'swarm' to protect against bacteria inhaled through the nose
2018-11/mgh-iue110818,Investigational urate elevation does not appear to raise hypertension risk
2018-11/mu-psw111418,Parents shouldn't worry if their infant doesn't sleep through the night by a year old
2018-11/muos-cfp111918,Cessation fatigue predicts which smokers making a quit attempt are likely to relapse
2018-11/muos-tcc112918,Triple combination cancer immunotherapy improves outcomes in preclinical melanoma model
2018-11/nch-whk111218,Wishes help keep pediatric patients out of the hospital
2018-11/nu-dwf110818,Double whammy for grieving spouses with sleep problems
2018-11/nyu-ecp103118,End-of-life care preferences of Chinese adults vary based on whether they have children
2018-11/nyu-mrt112918,Mischievous responders taint LGBQ health estimates in national survey
2018-11/osu-vnb112018,"Vaping no boost to quit rates in smokers, study suggests"
2018-11/ou-ous111418,Ohio University study: Fear leads people to think donating blood will make others faint
2018-11/oupu-muh111418,Marijuana use has no effect on kidney transplant outcomes
2018-11/p-lpo102418,Long-term prognosis of Chagas patients improved with anti-parasite drug
2018-11/qmuo-bsl110818,Breast screening linked to 60 per cent lower risk of breast cancer death in first 10 years
2018-11/smh-mir112618,Minimally invasive retinal detachment has better outcomes: Clinical trial findings
2018-11/tdif-pea111418,"Patient engagement as a new blockbuster drug, not quite yet, study finds"
2018-11/tju-ihf112018,"In heart failure, a stronger heart could spell worse symptoms"
2018-11/ucl-vdn111218,Vapers do not undermine desire to quit smoking
2018-11/ulcc-mht110718,"Mailed HPV tests can help find women at-risk for cervical cancer, study finds"
2018-11/uob-sie110118,"Seven in 8 children's tonsillectomies are unnecessary, study reveals"
2018-11/uoc--fft110218,Food for thought
2018-11/uoc--sib113018,Study: Immunotherapy better than chemotherapy for subtype of head and neck cancer
2018-11/uoc--two103118,"To ward off fatty liver, breast is best for mom"
2018-11/uoc-aih110518,Alcohol industry health campaigns miss the mark by a longshot
2018-11/uocm-rfp111918,Researchers find promise in new treatment for peanut allergy
2018-11/uoct-dco112818,Despite common obesity gene variants obese children lose weight after lifestyle changes
2018-11/uoe-hao111218,High availability of tobacco raises smoking rates in mothers-to-be
2018-11/uoef-eee112118,Environmental exposures early in life modify immune responses
2018-11/uoef-mdi113018,Many diseases increase the risks of hip fracture surgery
2018-11/uog-ghi112618,Good help in primary care for children with obesity
2018-11/uoia-pka111418,"Parents, kids actually agree about confidential medical care"
2018-11/uoia-sam110518,"Study: At-risk mothers receive less support, information on breastfeeding"
2018-11/uol-sap110618,Study advocates psychological screening for the carers of child burn victims
2018-11/uom-psf111618,"Preserving shoulder function, quality of life, in breast cancer patients"
2018-11/uonc-o1p112718,"Only 12 percent of American adults are metabolically healthy, study finds"
2018-11/uont-tsr110518,Team studying rare disorder discovers novel way to target melanoma
2018-11/uoo-mlc111918,Machine learning can be used to predict which patients require emergency admission
2018-11/uovh-sse110918,"Scalpel-free surgery enhances quality of life for Parkinson's patients, study finds"
2018-11/uow-sbp112818,"Self-assessing back pain by app just as effective as traditional methods, study shows"
2018-11/uriv-ahm110518,A hypocaloric Mediterranean diet and daily exercise maintain weight loss
2018-11/vcu-pct111518,Protein central to immune system function new target for treating pulmonary hypertension
2018-11/w-cdm112018,Cardiovascular disease may increase risk of rapid functional decline in older adult
2018-11/w-ppa110618,Pilates provides a range of benefits for patients with chronic musculoskeletal conditions
2018-11/w-scs110618,Study compares stools of breastfed and formula-fed infants
2018-11/w-sul112018,Study uncovers link between air pollution and intellectual disabilities in children
2018-12/ags-mac122018,Memory and cognition problems affect recovery in rehabilitation facilities
2018-12/apa-sfi121418,"Study finds increasing use, and misuse, of benzodiazepines"
2018-12/ason-pdt121318,Peritoneal dialysis trials often do not assess priorities most important to patients
2018-12/ason-sbp122018,Sugar-sweetened beverage pattern linked to higher kidney disease risk
2018-12/ason-scd121018,Study compares dialysis reimbursement around the globe
2018-12/b-cip121018,Calories in popular restaurant chain meals 'excessive' warn experts
2018-12/b-fal121418,Food allergies linked to increased disease activity in multiple sclerosis
2018-12/b-gim120618,Golf is most common among older male surgeons
2018-12/b-hro120618,Higher risk of death for patients leaving hospital during the Christmas holiday
2018-12/b-rps120618,Regular problem solving does not protect against mental decline
2018-12/b-sfi121018,Study finds insidious and persistent discrimination among physician mothers
2018-12/b-wp121418,Workplace 'resilience' programs might not make any difference
2018-12/bhad-kfo121718,Kidney failure on the rise in Australians under 50 with type 2 diabetes
2018-12/bidm-see121218,Study evaluates efficacy and safety of pancreatic cancer treatment
2018-12/bidm-sep122118,Study examines primary drivers of increased hospitalizations of homeless individuals
2018-12/bsp-apb121418,Alzheimer peripheral blood: mRNA expression of amyloid precursor protein cleaving enzyme
2018-12/bsp-cos121418,Correlation of stroke and dementia with death: A study from the Swedish dementia registry
2018-12/bsp-cqs122718,Coenzyme Q10 supplementation on metabolic profiles of patients with chronic kidney disease
2018-12/bsp-dil121818,Dicationic ionic liquid & its application in the synthesis of xanthenediones
2018-12/bsp-epi120718,Elucidating protein-protein interactions & designing small molecule inhibitors
2018-12/bsp-ibm121018,Interplay between MicroRNAs and targeted genes in cellular homeostasis of adult zebrafish
2018-12/bsp-ioa122718,Impact of a psycho-educational team in early breast cancer patients' coping strategies
2018-12/bsp-mlm121918,Machine learning methods in precision medicine targeting epigenetics diseases
2018-12/bsp-pif121818,Predicting inhibitor for multidrug resistance associated protein-2 transporter
2018-12/bsp-ptu122718,"Phytochemistry, traditional uses and pharmacological profile of rose hip"
2018-12/bsp-sro122818,Systematic review of food addiction as measured with the Yale Food Addiction Scale
2018-12/bsp-tn121818,TiO2 NP & catalyst for the synthesis of benzopyrano benzopyranone and xanthenol in water
2018-12/bsp-vdi122718,Vitamin D intake and obesity in occupational asthma patients and need for supplementation
2018-12/chc-ccr120318,Children's Colorado researchers link sleep health to insulin resistance in obese teens
2018-12/cuim-tts121418,Targeted treatment slows progression of rare connective tissue tumor
2018-12/cums-hra120318,High risk alternative tobacco products disproportionately sold in low-income communities
2018-12/dms-wci121818,Weight change in middle-aged and elderly Singaporean Chinese linked to increased mortality risk
2018-12/du-mrr121918,Mortality rates rising for Gens X and Y too
2018-12/e-crl120318,Cardiac rehabilitation linked to improved sexual functioning and frequency
2018-12/e-thh121318,The home healthcare frontier: new study explores nurses' knowledge attitudes toward infection control
2018-12/e-tqo120518,Three quarters of a Quebec population fall short of healthy eating guidelines
2018-12/esfm-drf120718,Death rates from cancer will fall in Australasian countries and Russia in 2018
2018-12/esoc-tmo120318,Too much or too little sleep linked to increased risk of cardiovascular disease and death
2018-12/fsu-frf121118,FSU researchers find racial inequity among adolescents receiving flu vaccine
2018-12/iifa-dai120518,Disability among India's elderly much higher than census estimates
2018-12/inmn-sam122118,Statins are more effective for those who follow the Mediterranean diet
2018-12/iof-nrf120518,New recommendations for the conduct of economic evaluations in osteoporosis
2018-12/iu-ita121118,"Internet therapy apps reduce depression symptoms, IU study finds"
2018-12/iu-ssc121718,"Study suggests CBD may worsen glaucoma, raise eye pressure"
2018-12/kcl-cc120618,Computers can 'spot the difference' between healthy brains and the brains of people with DID
2018-12/mali-bfm121418,Breastfeeding for more than 6 months associated with smaller maternal waist circumference
2018-12/mali-eor120518,Effect of religiosity/spirituality on ovarian cancer diagnosis in African American women
2018-12/mali-ssi121218,Study suggests improved compliance with the NIH sex as a biological variable policy
2018-12/mgh-cpi120318,CEASE program increases smoking cessation assistance provided to breastfeeding mothers
2018-12/mgh-log121418,Levels of gene-expression-regulating enzyme altered in brains of people with schizophrenia
2018-12/msu-scr121418,Strong committed relationships can buffer military suicides
2018-12/muos-bda122718,Breaking down AGEs: Insight into how lifestyle drives ER-positive breast cancer
2018-12/nhla-slf121018,Study links frequent red meat consumption to high levels of chemical associated with heart disease
2018-12/nioe-nsf121418,NIH scientists find that breast cancer protection from pregnancy starts decades later
2018-12/nruh-nod121118,Number of dementia sufferers worldwide grew by 117 percent in 26 years
2018-12/nu-nfm121218,No female mice? Scientists may still approve NIH grant
2018-12/osu-hio120618,Hazelnuts improve older adults' micronutrient levels
2018-12/osu-rdc122718,"Reducing drinking could help with smoking cessation, research finds"
2018-12/oupu-oww120318,Older women who suffer tooth loss more likely to develop high blood pressure
2018-12/p-caf121118,"Checkout aisle food policies may change diets, study finds"
2018-12/p-ccs121118,Convincing Chinese smokers to kick the habit -- by text
2018-12/p-chb120518,"Control HIV by treating schistosomiasis, new study suggests"
2018-12/p-ldi121318,Leprosy declines in Morocco after implementation of preventive drug
2018-12/ps-hcb120318,High childhood BMI linked to obesity at age 24 in women
2018-12/ps-htd121318,"How teens deal with stress may affect their blood pressure, immune system"
2018-12/sc-nfo121218,New findings on concussion in football's youngest players
2018-12/sfae-sfi120418,Study finds increased long-term mortality in pediatric firearm injury survivors
2018-12/tes-mtm121318,Mindfulness training may help support weight loss
2018-12/toh-ddr120318,Drug dramatically reduces risk of dangerous blood clots in cancer patients
2018-12/udg-anw122018,A new way to cut the power of tumors
2018-12/uoa-oin120618,Obesity intervention needed before pregnancy
2018-12/uob-adi121918,Alterations detected in brain connectivity in patients with type 1 diabetes
2018-12/uob-spt123018,Study points to increased risk of harm from cannabis across Europe
2018-12/uob-sts120318,Study takes stand on true health benefits of getting up out of your chair
2018-12/uobc-ipc121718,"Inclusive primary care improves people's health, finds UBC-Western study"
2018-12/uoe-cad120518,"Common antidepressant does not aid stroke recovery, study finds"
2018-12/uoe-hrd121918,Higher radiation dose needed to X-ray obese patients increases cancer risk
2018-12/uog-spt121018,Study points to optimal blood pressure treatment for stroke patients
2018-12/uog-tor121918,Twofold overweight risk for five-year-olds given milk cereal drinks in infancy
2018-12/uoia-mwc120418,Men with chronic kidney disease have worse outcomes than women
2018-12/uol-cip121218,Calories in popular restaurant chain meals 'excessive' warn experts
2018-12/uom-rat120318,Research: A third of hospitalized adolescents with life-threatening anorexia are not thin
2018-12/uoms-mts122718,Multicenter trial supports use of topical antibiotics in NICU babies
2018-12/uonc-pmi122018,Pay-it-forward model increases STD testing among gay men in China
2018-12/uots-mia120418,Money ills add to cancer struggle
2018-12/uots-sot121718,Study of traditional medicine finds high use in Sub-Saharan Africa despite modern medicine
2018-12/uu-suf121218,Surgery unnecessary for many prostate cancer patients
2018-12/vcu-sco121718,Study: Children of problem drinkers more likely to marry someone with a drinking problem
2018-12/w-aba121718,Alcoholic beverages are frequently considered migraine triggers
2018-12/w-be121718,Birthweight and early pregnancy body mass index may risk pregnancy complications
2018-12/w-doi120418,Duration of infertility in men may affect sperm count
2018-12/w-dwa120418,Does weight affect likelihood of experiencing severe flu-like symptoms?
2018-12/w-fil121718,Food insecurity linked with binge-eating disorder and obesity
2018-12/w-hds120618,How do schools address self-harm in adolescents?
2018-12/w-rff120418,Risk factors for falling are different in older men versus older women
2018-12/w-soc121218,Survivors of childhood Hodgkin lymphoma face high long-term risk of solid cancers
2018-12/wfbm-rdf121718,Researchers develop first ever model for patient-specific treatment of appendix cancer
2018-12/wifb-plh121018,Predicting leaky heart valves with 3D printing
2019-01/acoc-slt011019,Sleeping less than six hours a night may increase cardiovascular risk
2019-01/ags-lat011019,Learning about the impact of multiple symptoms in older adults
2019-01/arsc-adc010719,Anxiety-depressive disorder changes brain genes activity
2019-01/aru-msf011419,Military spouses face higher perinatal depression risk
2019-01/asfr-hrt013119,"High-dose radiation therapy improves long-term survival in patients with stage-IV cancers, trial finds"
2019-01/ason-seb012419,Study examines barriers to exercise experienced by dialysis patients
2019-01/ason-sip012019,Seasonal influenza plays a role in the deaths of many kidney failure patients
2019-01/b-1i4010319,One in 4 women at sexual health clinics reports coercion over their reproductive lives
2019-01/b-bcl012519,Brexit could lead to thousands of extra heart disease and stroke deaths
2019-01/b-hhc012519,Hand hygiene compliance among paramedics 'remarkably low'
2019-01/b-hta010719,HRT tablets associated with increased risk of blood clots
2019-01/b-loi011019,Levels of inflammatory marker (CRP) linked to housing type and tenure
2019-01/b-nc010219,No compelling evidence for health benefits of non-sugar sweeteners
2019-01/b-rdf010219,"Radiation doses from CT scans should be more consistent, say experts"
2019-01/b-sbs011819,Specialist-led bereavement service may help curb legal action after hospital deaths
2019-01/b-srf011419,Study reveals financial interests of patient organizations assessing NHS treatments
2019-01/b-twi012119,Three weeks in a cast may be just as good as six for healing ankle fractures
2019-01/bawh-lto010319,Long-term trauma outcomes heavily impacted by gender and education level
2019-01/bidm-bri012419,"BIDMC researchers ID, treat faulty brain circuitry underlying symptoms of schizophrenia"
2019-01/bsp-eou010119,Exploration of umbelliferone based derivatives as potent MAO inhibitors
2019-01/bsp-laa010119,Lipo-protein apheresis and PCSK9-inhibitors
2019-01/bsp-tro010119,The role of PCSK9 in the pathogenesis of non-alcoholic fatty liver disease
2019-01/bu-fai011819,Firsthand accounts indicate fentanyl test strips are effective in reducing overdose risk
2019-01/c-ub-nrv010719,New reference values for cancer patients' quality of life
2019-01/cfaa-sst010419,Study shows the brains of people with schizophrenia-related disorders aren't all the same
2019-01/chla-gct012519,Giving children the skills they need to tackle life's toughest challenges
2019-01/choe-nrs010819,New research shows that women with IBD are at greater risk of mental illness
2019-01/chop-csf011619,CHOP surgeons find opioids often overprescribed for elbow fractures in children
2019-01/chop-dap012819,"Doctors are prescribing opioids for shorter duration, lower doses in children"
2019-01/chop-ocs010419,Obsessive compulsive symptoms in youth may be a red flag for other psychological issues
2019-01/cndi-eoa010919,Expression of a molecule in blood cells predicts atherosclerosis risk
2019-01/cru-rdc011419,Researchers develop comprehensive new way to predict breast cancer risk
2019-01/cul-plf011819,Possible link found between cases of high blood pressure and 'unhealthy' shopping centers
2019-01/cums-cud012219,Cannabis use disorder: The policy climate matters
2019-01/cums-dil012419,Drought in Lesotho heightened HIV risk in girls
2019-01/dumc-dtf012319,Decision-making tool fails to ease anxiety for families of life-support patients
2019-01/e-dww012319,Do women with breast cancer have a higher risk of atrial fibrillation?
2019-01/esoc-epr012519,ESC press release: Loss of muscle and weight associated with disability after stroke
2019-01/hcfe-msl010919,Maternal stress leads to overweight in children
2019-01/htcs-mbp122818,Medicare's bundled payment experiment for joint replacements shows moderate savings
2019-01/icl-nbt011719,New blood tests for TB could accelerate diagnosis and save the NHS money
2019-01/kcl-mav010219,Misperceptions about vaping common among UK smokers
2019-01/ki-nii010719,New insights into a rare type of cancer open novel avenues of study
2019-01/ku-sak012319,Scientists at Kanazawa University have unravelled a link between inflammation and cancer
2019-01/lsot-bhp011119,Being HIV positive and staying on antiretroviral therapy in Africa: A systematic review
2019-01/lu-hma011019,How missing appointments increases the risk of death
2019-01/luhs-nld011019,New leukemia drug is more effective and easier to use
2019-01/mali-iro010719,Increased risk of comorbid neck injury in females with a concussion-related ED visit
2019-01/mali-ncs012319,New CDC study examines effects of smoking status on ART clinical outcomes
2019-01/mali-nde010919,New data emphasize importance of avoiding hypoglycemic glucose levels in type 1 diabetes
2019-01/mcog-flc012219,Free lung cancer screening program builds valuable relationships with patients
2019-01/mgh-sdp010219,"Study details poverty, lack of health insurance among female health care workers"
2019-01/mm-u-gtd010419,Genetic testing does not cause undue worry for breast cancer patients
2019-01/muos-scs012419,Smoking cessation strategies targeting stress reduction may be more successful in women
2019-01/nu-hbw011619,How bad will my postpartum depression be in 12 months?
2019-01/nu-ssv011419,Study shows vitamin D supplements are of no benefit to the over 70s
2019-01/nuos-sfc010919,Staying fit can cut your risk of heart attack by half
2019-01/nyio-pte012219,Physicians: Treat eSport players as college athletes
2019-01/nysc-nsm011419,NYSCF scientists make strides in creation of clinical-grade bone
2019-01/nyu-hll012219,Health literacy linked to blood pressure medication adherence among Hispanics
2019-01/ou-mre010819,Mapping residual esophageal tumors -- a glimpse into the future?
2019-01/p-htb122118,How to better reach men for HIV testing -- a randomized trial on incentives for self-testing
2019-01/ps-lao012419,LGB and other sexual minorities face significant health disparities
2019-01/ri-psf011719,Population study finds striking disparities in health behaviors and screening in Indiana
2019-01/ru-hdm012819,Heavy drinking may change DNA -- Leading to increased craving for alcohol
2019-01/ru-pii010219,Painful intercourse in women improved with fibromyalgia drug
2019-01/s-rff011019,Risk factors for obesity may differ for Hispanic and non-Hispanic white babies
2019-01/sfts-ptp011619,Payments to physicians may increase opioid prescribing
2019-01/slu-mhn011019,Menstrual hygiene needs unmet for low-income women
2019-01/ssi-moa011719,Millions of Americans exposed to elevated nitrate levels in drinking water
2019-01/tl-pss011019,The Lancet: High intake of dietary fiber and whole grains associated with reduced risk of non-communicable diseases
2019-01/tl-pss012519,"The Lancet: Major progress against hepatitis C by 2030 is possible, but will need vast improvements in screening, prevention and treatment"
2019-01/tuom-pwg011519,Pregnancy: Weight gain difficult to influence through lifestyle counseling
2019-01/uab-sfa010319,Study finds ADHD drugs are unlikely to cause cardiac damage in children who take them
2019-01/uoa-psa011719,Poor sleep and heart-related death
2019-01/uoct-dmv011019,Danish malaria vaccine passes test in humans
2019-01/uoe-icc011619,"Immune cell clues offer hope to hypertension patients, study suggests"
2019-01/uoef-eol011519,Effects of linoleic acid on inflammatory response depend on genes
2019-01/uoh-sdn010719,Scientists developed new mouse model of Hirschsprung's disease
2019-01/uol-grf010419,Genetic risk for atypical heart attack in women identified
2019-01/uol-nsi011719,New survey identifies the social influences in people attending A&E
2019-01/uom-smm011419,Sexual minorities more likely to suffer severe substance use disorders
2019-01/uonc-plb013119,Persistent low body weight in young kids increases risk for anorexia nervosa later
2019-01/uop-tdo011819,The diversity of rural African populations extends to their microbiomes
2019-01/uor-ctf012819,Common test for mental health understanding is biased
2019-01/uot-dyr122718,Do you recognize this image?
2019-01/uow-ssa011719,"Salad, soda and socioeconomic status: Mapping a social determinant of health in Seattle"
2019-01/usmc-lc011819,Liver cancer patients can be treated for Hep C infection
2019-01/vfi-itl012419,Identical twins light the way for new genetic cause of arthritis
2019-01/vumc-sfu012319,Study finds unique form of chronic sinusitis in older patients
2019-01/w-aem012319,Analysis examines migraine's link to higher stroke risk
2019-01/w-atl012319,Are tattoos linked with individuals' health and risky behaviors?
2019-01/w-cim010719,Couples intervention may help partners of patients with diabetes
2019-01/w-csf011719,Cancer survivors face significant hardships related to medical bills
2019-01/w-csm010719,Cigarette smoking may contribute to worse outcomes in bladder cancer patients
2019-01/w-dao010719,Depression and obesity linked to greater likelihood of hip pain
2019-01/w-dcs012319,Does classification system help with clinical decisions about hip surgery?
2019-01/w-dec012319,Do economic conditions affect pregnancy outcomes?
2019-01/w-icm010719,Investigational cream may help patients with inflammatory skin disease
2019-01/w-sue012319,Study uncovers ethnic differences in cognition and age in people diagnosed with dementia
2019-01/wkh-atm011719,Automated text messages improve outcomes after joint replacement surgery
2019-01/wkh-hmi013019,Human milk is a 'life-saving intervention' for infants with congenital heart disease
2019-01/wom-mfc012319,More fish consumption and omega-3 supplementation needed to push the omega-3 index to 8 percent
2019-01/yu-sfw012919,Study: Faster weight loss no better than slow weight loss for health benefits
2019-02/acos-mel022219,Medicaid expansion led to increase in screening for colorectal cancer patients in Kentucky
2019-02/ags-nwa020419,New wisdom about high cholesterol treatment for adults aged 80 and older
2019-02/aha-hlr020119,Higher lifetime risk of sudden cardiac death among African Americans may be associated with income and education disparities
2019-02/aha-hs020419,High-risk sexually transmitted HPV virus associated with increased CVD risk
2019-02/aru-dch021419,Diet could help runners beat stomach issues
2019-02/ason-ccs020119,"CPR can save lives in dialysis clinics, but it's underused"
2019-02/ason-gih022119,Generic immunosuppressants have reduced costs after organ transplantation
2019-02/ason-kfp020819,Kidney failure patients face higher risk of cancer death
2019-02/ason-prt012919,Practices related to fluid volume that are important for dialysis patients' health
2019-02/au-fgi022519,Fetal growth inhibited by cocktail of chemicals in the mother
